Data,Fit
0.0000,0.136205,1.545392
0.0000,0.202241,1.545392
0.0000,-0.407862,1.545392
0.0000,0.113511,1.545392
0.0000,-0.258897,1.545392
0.0000,0.013589,1.545392
0.0000,0.085715,1.545392
0.0000,0.086759,1.545392
0.0000,0.160538,1.545392
0.0000,-0.240228,1.545392
0.0000,0.271961,1.545392
0.0000,-0.040301,1.545392
0.0000,0.136313,1.545392
0.0000,0.178860,1.545392
0.0000,-0.060271,1.545392
0.0000,-0.146163,1.545392
0.0000,-0.129725,1.545392
0.0000,0.098147,1.545392
0.0000,-0.018776,1.545392
0.0000,0.169258,1.545392
0.0000,-0.156458,1.545392
0.0000,0.109858,1.545392
0.0000,-0.217513,1.545392
0.0000,-0.192258,1.545392
0.0000,0.002307,1.545392
0.0000,0.175398,1.545392
0.0000,-0.035214,1.545392
0.0000,-0.216285,1.545392
0.0000,-0.147936,1.545392
0.0000,-0.132835,1.545392
0.0000,-0.190975,1.545392
0.0000,-0.308010,1.545392
0.0000,0.275739,1.545392
0.0000,-0.300196,1.545392
0.0000,-0.401521,1.545392
0.0000,-0.010983,1.545392
0.0000,-0.160592,1.545392
0.0000,0.148172,1.545392
0.0000,0.105026,1.545392
0.0000,0.187669,1.545392
0.0000,-0.146524,1.545392
0.0000,0.311620,1.545392
0.0000,-0.416206,1.545392
0.0000,-0.351750,1.545392
0.0000,0.395979,1.545392
0.0000,0.065315,1.545392
0.0000,0.430718,1.545392
0.0000,-0.176680,1.545392
0.0000,0.255811,1.545392
0.0000,0.033624,1.545392
0.0000,-0.196001,1.545392
0.0000,-0.290725,1.545392
0.0000,-0.031112,1.545392
0.0000,-0.090887,1.545392
0.0000,-0.630213,1.545392
0.0000,-0.268314,1.545392
0.0000,0.012789,1.545392
0.0000,-0.002260,1.545392
0.0000,-0.419076,1.545392
0.0000,0.168606,1.545392
0.0000,-0.080112,1.545392
0.0000,-0.261048,1.545392
0.0000,0.021607,1.545392
0.0000,-0.212914,1.545392
0.0000,-0.338318,1.545392
0.0000,-0.546087,1.545392
0.0000,0.296374,1.545392
0.0000,-0.097630,1.545392
0.0000,-0.211374,1.545392
0.0000,0.090854,1.545392
0.0000,-0.346657,1.545392
0.0000,0.001706,1.545392
0.0000,-0.109338,1.545392
0.0000,-0.189271,1.545392
0.0000,-0.019348,1.545392
0.0000,-0.092621,1.545392
0.0000,-0.234732,1.545392
0.0000,0.198345,1.545392
0.0000,0.106745,1.545392
0.0000,0.055710,1.545392
0.0000,0.225937,1.545392
0.0000,-0.040920,1.545392
0.0000,-0.090134,1.545392
0.0000,0.384987,1.545392
0.0000,-0.155128,1.545392
0.0000,0.191130,1.545392
0.0000,-0.129757,1.545392
0.0000,0.136351,1.545392
0.0000,0.115370,1.545392
0.0000,-0.104554,1.545392
0.0000,0.061638,1.545392
0.0000,-0.007075,1.545392
0.0000,-0.233914,1.545392
0.0000,-0.236069,1.545392
0.0000,-0.043182,1.545392
0.0000,0.064778,1.545392
0.0000,0.248235,1.545392
0.0000,0.236800,1.545392
0.0000,-0.028018,1.545392
0.0000,-0.181269,1.545392
0.0000,0.036066,1.545392
0.0000,0.043181,1.545392
0.0000,0.092271,1.545392
0.0000,0.052607,1.545392
0.0000,-0.176753,1.545392
0.0000,0.541405,1.545392
0.0000,-0.185706,1.545392
0.0000,-0.077900,1.545392
0.0000,-0.006367,1.545392
0.0000,0.090309,1.545392
0.0000,-0.014579,1.545392
0.0000,0.475903,1.545392
0.0000,-0.076749,1.545392
0.0000,-0.004665,1.545392
0.0000,0.354541,1.545392
0.0000,-0.126937,1.545392
0.0000,0.026986,1.545392
0.0000,-0.052092,1.545392
0.0000,0.105259,1.545392
0.0000,-0.170063,1.545392
0.0000,0.151454,1.545392
0.0000,-0.063145,1.545392
0.0000,0.202030,1.545392
0.0000,0.279478,1.545392
0.0000,0.260057,1.545392
0.0000,0.531836,1.545392
0.0000,0.110862,1.545392
0.0000,-0.022280,1.545392
0.0000,0.197295,1.545392
0.0000,0.054159,1.545392
0.0000,0.131517,1.545392
0.0000,0.024525,1.545392
0.0000,0.222985,1.545392
0.0000,0.468184,1.545392
0.0000,0.239010,1.545392
0.0000,0.315927,1.545392
0.0000,-0.054636,1.545392
0.0000,0.052217,1.545392
0.0000,-0.149161,1.545392
0.0000,0.240641,1.545392
0.0000,-0.113103,1.545392
0.0000,0.140243,1.545392
0.0000,0.212244,1.545392
0.0000,0.202689,1.545392
0.0000,-0.126195,1.545392
0.0000,0.191788,1.545392
0.0000,-0.111935,1.545392
0.0000,-0.011062,1.545392
0.0000,0.135652,1.545392
0.0000,-0.161049,1.545392
0.0000,0.020393,1.545392
0.0000,0.164297,1.545392
0.0000,-0.300006,1.545392
0.0000,-0.175802,1.545392
0.0000,0.139591,1.545392
0.0000,-0.144136,1.545392
0.0000,-0.311941,1.545392
0.0000,-0.215541,1.545392
0.0000,0.312533,1.545392
0.0000,-0.058328,1.545392
0.0000,-0.069533,1.545392
0.0000,-0.202025,1.545392
0.0000,0.010113,1.545392
0.0000,-0.175841,1.545392
0.0000,-0.017969,1.545392
0.0000,0.081074,1.545392
0.0000,0.165322,1.545392
0.0000,-0.277935,1.545392
0.0000,0.126082,1.545392
0.0000,0.236224,1.545392
0.0000,0.088859,1.545392
0.0000,0.008921,1.545392
0.0000,-0.521868,1.545392
0.0000,-0.126710,1.545392
0.0000,0.023591,1.545392
0.0000,0.054629,1.545392
0.0000,0.215073,1.545392
0.0000,0.167768,1.545392
0.0000,0.007364,1.545392
0.0000,-0.094359,1.545392
0.0000,0.010415,1.545392
0.0000,0.008523,1.545392
0.0000,-0.377538,1.545392
0.0000,0.078436,1.545392
0.0000,0.176833,1.545392
0.0000,0.361167,1.545392
0.0000,0.010921,1.545392
0.0000,0.018807,1.545392
0.0000,-0.093341,1.545392
0.0000,0.033299,1.545392
0.0000,0.495524,1.545392
0.0000,-0.187059,1.545392
0.0000,0.300729,1.545392
0.0000,-0.120381,1.545392
0.0000,0.100940,1.545392
0.0000,-0.061563,1.545392
0.0000,-0.050756,1.545392
0.0000,-0.161666,1.545392
0.0000,0.209981,1.545392
0.0000,0.198230,1.545392
0.0000,-0.485609,1.545392
0.0000,-0.398340,1.545392
0.0000,0.151264,1.545392
0.0000,0.528444,1.545392
0.0000,-0.011199,1.545392
0.0000,-0.155534,1.545392
0.0000,0.308164,1.545392
0.0000,0.131934,1.545392
0.0000,-0.203549,1.545392
0.0000,-0.240326,1.545392
0.0000,-0.206355,1.545392
0.0000,0.093006,1.545392
0.0000,-0.122490,1.545392
0.0000,-0.250886,1.545392
0.0000,0.219002,1.545392
0.0000,-0.100902,1.545392
0.0000,0.002903,1.545392
0.0000,0.182258,1.545392
0.0000,-0.268603,1.545392
0.0000,-0.176719,1.545392
0.0000,0.038078,1.545392
0.0000,-0.227055,1.545392
0.0000,0.246620,1.545392
0.0000,0.399161,1.545392
0.0000,-0.023512,1.545392
0.0000,-0.088382,1.545392
0.0000,0.142967,1.545392
0.0000,-0.116963,1.545392
0.0000,-0.041573,1.545392
0.0000,-0.428227,1.545392
0.0000,0.178286,1.545392
0.0000,0.205059,1.545392
0.0000,-0.254301,1.545392
0.0000,0.263460,1.545392
0.0000,0.208970,1.545392
0.0000,0.334083,1.545392
0.0000,-0.204415,1.545392
0.0000,0.370556,1.545392
0.0000,0.075092,1.545392
0.0000,-0.352865,1.545392
0.0000,0.224277,1.545392
0.0000,0.117640,1.545392
0.0000,-0.006682,1.545392
0.0000,0.239405,1.545392
0.0000,0.101759,1.545392
0.0000,0.192176,1.545392
0.0000,0.073410,1.545392
0.0000,0.004122,1.545392
0.0000,-0.198161,1.545392
0.0000,0.270049,1.545392
0.0000,-0.008258,1.545392
0.0000,0.070779,1.545392
0.0000,-0.059379,1.545392
0.0000,0.153377,1.545392
0.0000,-0.026299,1.545392
0.0000,0.041542,1.545392
0.0000,0.280160,1.545392
0.0000,-0.418210,1.545392
0.0000,-0.303171,1.545392
0.0000,-0.084063,1.545392
0.0000,-0.031832,1.545392
0.0000,-0.168908,1.545392
0.0000,0.064869,1.545392
0.0000,-0.078003,1.545392
0.0000,-0.196926,1.545392
0.0000,-0.224517,1.545392
0.0000,-0.100391,1.545392
0.0000,-0.163933,1.545392
0.0000,0.290390,1.545392
0.0000,-0.028036,1.545392
0.0000,-0.110983,1.545392
0.0000,-0.119205,1.545392
0.0000,-0.331520,1.545392
0.0000,-0.246404,1.545392
0.0000,-0.356895,1.545392
0.0000,0.395515,1.545392
0.0000,-0.305017,1.545392
0.0000,0.067260,1.545392
0.0000,0.003372,1.545392
0.0000,0.248780,1.545392
0.0000,-0.013706,1.545392
0.0000,-0.024870,1.545392
0.0000,-0.010412,1.545392
0.0000,0.335808,1.545392
0.0000,-0.112150,1.545392
0.0000,-0.159694,1.545392
0.0000,-0.174509,1.545392
0.0000,-0.171928,1.545392
0.0000,-0.064906,1.545392
0.0000,-0.074637,1.545392
0.0000,-0.026237,1.545392
0.0000,-0.116837,1.545392
0.0000,-0.223258,1.545392
0.0000,-0.045583,1.545392
0.0000,0.060373,1.545392
0.0000,0.075429,1.545392
0.0000,0.262177,1.545392
0.0000,0.127959,1.545392
0.0000,-0.092244,1.545392
0.0000,-0.239686,1.545392
0.0000,-0.365403,1.545392
0.0000,0.079986,1.545392
0.0000,0.142288,1.545392
0.0000,-0.085938,1.545392
0.0000,-0.547229,1.545392
0.0000,0.055184,1.545392
0.0000,0.064489,1.545392
0.0000,-0.221615,1.545392
0.0000,-0.281018,1.545392
0.0000,0.061903,1.545392
0.0000,0.050549,1.545392
0.0000,0.113963,1.545392
0.0000,-0.185649,1.545392
0.0000,0.013563,1.545392
0.0000,0.301334,1.545392
0.0000,-0.219163,1.545392
0.0000,-0.079827,1.545392
0.0000,-0.088909,1.545392
0.0000,-0.123655,1.545392
0.0000,0.195481,1.545392
0.0000,0.077720,1.545392
0.0000,0.148846,1.545392
0.0000,-0.179333,1.545392
0.0000,0.126218,1.545392
0.0000,-0.086932,1.545392
0.0000,-0.168840,1.545392
0.0000,0.182711,1.545392
0.0000,0.077786,1.545392
0.0000,-0.016678,1.545392
0.0000,-0.030913,1.545392
0.0000,0.163304,1.545392
0.0000,-0.068444,1.545392
0.0000,0.601454,1.545392
0.0000,0.035840,1.545392
0.0000,0.480803,1.545392
0.0000,0.055163,1.545392
0.0000,0.165373,1.545392
0.0000,0.156391,1.545392
0.0000,-0.103686,1.545392
0.0000,0.325209,1.545392
0.0000,-0.315425,1.545392
0.0000,0.002306,1.545392
0.0000,-0.095734,1.545392
0.0000,0.379325,1.545392
0.0000,-0.037518,1.545392
0.0000,-0.123277,1.545392
0.0000,-0.106706,1.545392
0.0000,0.056847,1.545392
0.0000,0.177944,1.545392
0.0000,-0.434291,1.545392
0.0000,0.402340,1.545392
0.0000,-0.269132,1.545392
0.0000,-0.145863,1.545392
0.0000,0.022279,1.545392
0.0000,-0.000679,1.545392
0.0000,0.076473,1.545392
0.0000,-0.006678,1.545392
0.0000,-0.080971,1.545392
0.0000,-0.182316,1.545392
0.0000,0.402499,1.545392
0.0000,-0.057331,1.545392
0.0000,0.023666,1.545392
0.0000,0.276685,1.545392
0.0000,-0.284797,1.545392
0.0000,0.026602,1.545392
0.0000,0.096792,1.545392
0.0000,0.123396,1.545392
0.0000,0.069396,1.545392
0.0000,-0.118050,1.545392
0.0000,-0.078883,1.545392
0.0000,-0.334569,1.545392
0.0000,0.017744,1.545392
0.0000,-0.329585,1.545392
0.0000,0.126576,1.545392
0.0000,-0.336975,1.545392
0.0000,-0.007655,1.545392
0.0000,-0.036494,1.545392
0.0000,0.389911,1.545392
0.0000,0.586467,1.545392
0.0000,0.093089,1.545392
0.0000,-0.048334,1.545392
0.0000,0.089961,1.545392
0.0000,0.027411,1.545392
0.0000,0.166404,1.545392
0.0000,0.122791,1.545392
0.0000,0.082642,1.545392
0.0000,-0.176187,1.545392
0.0000,-0.069379,1.545392
0.0000,-0.001486,1.545392
0.0000,-0.040241,1.545392
0.0000,0.224739,1.545392
0.0000,0.045770,1.545392
0.0000,-0.189243,1.545392
0.0000,-0.163316,1.545392
0.0000,-0.378806,1.545392
0.0000,0.423336,1.545392
0.0000,0.113305,1.545392
0.0000,0.245293,1.545392
0.0000,0.036049,1.545392
0.0000,-0.038155,1.545392
0.0000,-0.080899,1.545392
0.0000,0.128638,1.545392
0.0000,-0.196905,1.545392
0.0000,0.001257,1.545392
0.0000,-0.309144,1.545392
0.0000,0.329940,1.545392
0.0000,-0.036397,1.545392
0.0000,-0.021494,1.545392
0.0000,-0.010591,1.545392
0.0000,0.037508,1.545392
0.0000,-0.273861,1.545392
0.0000,-0.067437,1.545392
0.0000,0.064835,1.545392
0.0000,0.158713,1.545392
0.0000,0.076820,1.545392
0.0000,-0.193812,1.545392
0.0000,-0.180745,1.545392
0.0000,0.043991,1.545392
0.0000,-0.066892,1.545392
0.0000,0.156630,1.545392
0.0000,0.163384,1.545392
0.0000,0.158282,1.545392
0.0000,0.130523,1.545392
0.0000,0.116253,1.545392
0.0000,-0.223380,1.545392
0.0000,-0.120970,1.545392
0.0000,-0.204743,1.545392
0.0000,0.259298,1.545392
0.0000,0.205258,1.545392
0.0000,-0.101213,1.545392
0.0000,0.035042,1.545392
0.0000,-0.321335,1.545392
0.0000,-0.005702,1.545392
0.0000,0.142169,1.545392
0.0000,0.122568,1.545392
0.0000,0.185576,1.545392
0.0000,0.004229,1.545392
0.0000,-0.035769,1.545392
0.0000,0.217646,1.545392
0.0000,0.010499,1.545392
0.0000,-0.162971,1.545392
0.0000,0.344649,1.545392
0.0000,0.007978,1.545392
0.0000,-0.301940,1.545392
0.0000,-0.218971,1.545392
0.0000,-0.428230,1.545392
0.0000,-0.184505,1.545392
0.0000,-0.089134,1.545392
0.0000,-0.078459,1.545392
0.0000,0.095483,1.545392
0.0000,0.093249,1.545392
0.0000,0.183942,1.545392
0.0000,0.226356,1.545392
0.0000,0.002768,1.545392
0.0000,-0.048582,1.545392
0.0000,0.014415,1.545392
0.0000,-0.532224,1.545392
0.0000,0.149704,1.545392
0.0000,0.167753,1.545392
0.0000,0.322523,1.545392
0.0000,0.362417,1.545392
0.0000,-0.031683,1.545392
0.0000,0.077651,1.545392
0.0000,-0.096798,1.545392
0.0000,-0.197422,1.545392
0.0000,0.001806,1.545392
0.0000,-0.129728,1.545392
0.0000,0.113231,1.545392
0.0000,-0.199541,1.545392
0.0000,-0.019850,1.545392
0.0000,0.423929,1.545392
0.0000,0.065522,1.545392
0.0000,-0.110649,1.545392
0.0000,-0.069076,1.545392
0.0000,-0.346945,1.545392
0.0000,0.220881,1.545392
0.0000,0.127420,1.545392
0.0000,0.274379,1.545392
0.0000,-0.135855,1.545392
0.0000,0.021027,1.545392
0.0000,-0.289471,1.545392
0.0000,-0.231882,1.545392
0.0000,-0.020740,1.545392
0.0000,0.116736,1.545392
0.0000,0.234684,1.545392
0.0000,0.151415,1.545392
0.0000,0.031237,1.545392
0.0000,0.008090,1.545392
0.0000,0.334926,1.545392
0.0000,0.184744,1.545392
0.0000,0.096498,1.545392
0.0000,-0.100613,1.545392
0.0000,0.082532,1.545392
0.0000,-0.069202,1.545392
0.0000,-0.022464,1.545392
0.0000,0.126870,1.545392
0.0000,0.005672,1.545392
0.0000,-0.406657,1.545392
0.0000,-0.079054,1.545392
0.0000,-0.033575,1.545392
0.0000,-0.001870,1.545392
0.0000,0.006836,1.545392
0.0000,-0.110815,1.545392
0.0000,-0.010215,1.545392
0.0000,-0.279060,1.545392
0.0000,-0.039605,1.545392
0.0000,0.236449,1.545392
0.0000,0.018972,1.545392
0.0000,0.050988,1.545392
0.0000,-0.285581,1.545392
0.0000,-0.038700,1.545392
0.0000,0.094966,1.545392
0.0000,-0.017940,1.545392
0.0000,0.307872,1.545392
0.0000,-0.191346,1.545392
0.0000,0.067317,1.545392
0.0000,0.099064,1.545392
0.0000,-0.103465,1.545392
0.0000,0.196322,1.545392
0.0000,-0.142746,1.545392
0.0000,0.051258,1.545392
0.0000,-0.179632,1.545392
0.0000,-0.029801,1.545392
0.0000,0.182551,1.545392
0.0000,0.003604,1.545392
0.0000,0.064095,1.545392
0.0000,-0.389258,1.545392
0.0000,-0.228319,1.545392
0.0000,-0.085489,1.545392
0.0000,-0.101671,1.545392
0.0000,-0.166114,1.545392
0.0000,-0.177986,1.545392
0.0000,-0.248409,1.545392
0.0000,-0.434728,1.545392
0.0000,-0.061746,1.545392
0.0000,-0.084538,1.545392
0.0000,0.437493,1.545392
0.0000,0.037734,1.545392
0.0000,-0.098927,1.545392
0.0000,-0.145734,1.545392
0.0000,0.130426,1.545392
0.0000,0.244736,1.545392
0.0000,-0.065483,1.545392
0.0000,0.079326,1.545392
0.0000,-0.106977,1.545392
0.0000,0.433178,1.545392
0.0000,-0.162896,1.545392
0.0000,0.017628,1.545392
0.0000,0.206081,1.545392
0.0000,-0.435062,1.545392
0.0000,0.401125,1.545392
0.0000,0.098543,1.545392
0.0000,0.168481,1.545392
0.0000,0.003891,1.545392
0.0000,0.005973,1.545392
0.0000,0.230358,1.545392
0.0000,0.057163,1.545392
0.0000,-0.411288,1.545392
0.0000,-0.126498,1.545392
0.0000,-0.003006,1.545392
0.0000,0.030350,1.545392
0.0000,0.148523,1.545392
0.0000,0.068285,1.545392
0.0000,0.218462,1.545392
0.0000,-0.067870,1.545392
0.0000,-0.062016,1.545392
0.0000,-0.196872,1.545392
0.0000,0.266799,1.545392
0.0000,-0.276092,1.545392
0.0000,0.267700,1.545392
0.0000,0.135682,1.545392
0.0000,-0.264927,1.545392
0.0000,0.237947,1.545392
0.0000,0.071786,1.545392
0.0000,-0.370757,1.545392
0.0000,-0.044085,1.545392
0.0000,0.032121,1.545392
0.0000,0.033095,1.545392
0.0000,-0.278356,1.545392
0.0000,-0.071465,1.545392
0.0000,-0.049499,1.545392
0.0000,-0.070017,1.545392
0.0000,0.414635,1.545392
0.0000,0.285601,1.545392
0.0000,0.048272,1.545392
0.0000,-0.146327,1.545392
0.0000,0.026328,1.545392
0.0000,0.161556,1.545392
0.0000,0.004118,1.545392
0.0000,-0.052110,1.545392
0.0000,0.309630,1.545392
0.0000,0.189748,1.545392
0.0000,-0.145250,1.545392
0.0000,-0.374106,1.545392
0.0000,-0.054775,1.545392
0.0000,0.100401,1.545392
0.0000,0.134887,1.545392
0.0000,-0.046239,1.545392
0.0000,0.045982,1.545392
0.0000,0.044684,1.545392
0.0000,0.056310,1.545392
0.0000,0.389327,1.545392
0.0000,-0.261380,1.545392
0.0000,-0.249804,1.545392
0.0000,0.248777,1.545392
0.0000,0.033825,1.545392
0.0000,0.152561,1.545392
0.0000,-0.286570,1.545392
0.0000,-0.165197,1.545392
0.0000,-0.161129,1.545392
0.0000,-0.378867,1.545392
0.0000,-0.256015,1.545392
0.0000,0.133855,1.545392
0.0000,-0.023764,1.545392
0.0000,-0.012110,1.545392
0.0000,-0.182117,1.545392
0.0000,-0.013280,1.545392
0.0000,0.222370,1.545392
0.0000,-0.430023,1.545392
0.0000,-0.036739,1.545392
0.0000,-0.163048,1.545392
0.0000,0.038434,1.545392
0.0000,0.198022,1.545392
0.0000,0.015588,1.545392
0.0000,0.010151,1.545392
0.0000,0.210531,1.545392
0.0000,0.258814,1.545392
0.0000,0.016770,1.545392
0.0000,0.349311,1.545392
0.0000,0.003462,1.545392
0.0000,0.151747,1.545392
0.0000,-0.052069,1.545392
0.0000,0.018162,1.545392
0.0000,0.216361,1.545392
0.0000,-0.016897,1.545392
0.0000,-0.106803,1.545392
0.0000,-0.037921,1.545392
0.0000,0.214937,1.545392
0.0000,-0.242924,1.545392
0.0000,0.088053,1.545392
0.0000,-0.177854,1.545392
0.0000,-0.068780,1.545392
0.0000,0.014079,1.545392
0.0000,-0.096499,1.545392
0.0000,0.141116,1.545392
0.0000,0.047142,1.545392
0.0000,-0.168483,1.545392
0.0000,0.129885,1.545392
0.0000,0.002870,1.545392
0.0000,0.101531,1.545392
0.0000,-0.200071,1.545392
0.0000,-0.190810,1.545392
0.0000,0.258486,1.545392
0.0000,-0.098463,1.545392
0.0000,0.103706,1.545392
0.0000,-0.113683,1.545392
0.0000,-0.306995,1.545392
0.0000,-0.293750,1.545392
0.0000,0.178245,1.545392
0.0000,0.014873,1.545392
0.0000,-0.186911,1.545392
0.0000,0.562017,1.545392
0.0000,0.108863,1.545392
0.0000,-0.241037,1.545392
0.0000,0.252163,1.545392
0.0000,0.026649,1.545392
0.0000,-0.123980,1.545392
0.0000,-0.299910,1.545392
0.0000,-0.000579,1.545392
0.0000,-0.069536,1.545392
0.0000,0.331671,1.545392
0.0000,-0.012282,1.545392
0.0000,0.270663,1.545392
0.0000,0.077221,1.545392
0.0000,0.179698,1.545392
0.0000,-0.545657,1.545392
0.0000,-0.349705,1.545392
0.0000,-0.018503,1.545392
0.0000,0.145796,1.545392
0.0000,-0.049578,1.545392
0.0000,-0.166065,1.545392
0.0000,-0.125818,1.545392
0.0000,-0.005901,1.545392
0.0000,-0.132419,1.545392
0.0000,0.084528,1.545392
0.0000,-0.003364,1.545392
0.0000,0.375931,1.545392
0.0000,-0.119773,1.545392
0.0000,-0.028633,1.545392
0.0000,-0.032373,1.545392
0.0000,0.343012,1.545392
0.0000,0.094771,1.545392
0.0000,0.175719,1.545392
0.0000,-0.449360,1.545392
0.0000,0.066717,1.545392
0.0000,0.247385,1.545392
0.0000,-0.372371,1.545392
0.0000,0.078235,1.545392
0.0000,-0.020555,1.545392
0.0000,0.188520,1.545392
0.0000,0.224786,1.545392
0.0000,-0.013011,1.545392
0.0000,0.116891,1.545392
0.0000,0.125950,1.545392
0.0000,0.253491,1.545392
0.0000,-0.065979,1.545392
0.0000,0.328583,1.545392
0.0000,0.181045,1.545392
0.0000,0.182038,1.545392
0.0000,-0.165947,1.545392
0.0000,-0.148953,1.545392
0.0000,-0.026677,1.545392
0.0000,0.187575,1.545392
0.0000,0.208869,1.545392
0.0000,0.231594,1.545392
0.0000,0.227502,1.545392
0.0000,-0.073005,1.545392
0.0000,-0.099768,1.545392
0.0000,0.011993,1.545392
0.0000,-0.237523,1.545392
0.0000,0.371740,1.545392
0.0000,-0.122197,1.545392
0.0000,-0.078346,1.545392
0.0000,0.125716,1.545392
0.0000,0.022620,1.545392
0.0000,0.114423,1.545392
0.0000,-0.106805,1.545392
0.0000,-0.253006,1.545392
0.0000,-0.307800,1.545392
0.0000,0.014708,1.545392
0.0000,-0.037106,1.545392
0.0000,-0.458339,1.545392
0.0000,0.056826,1.545392
0.0000,-0.247189,1.545392
0.0000,-0.334579,1.545392
0.0000,-0.136430,1.545392
0.0000,0.064787,1.545392
0.0000,0.061498,1.545392
0.0000,-0.217400,1.545392
0.0000,0.488487,1.545392
0.0000,-0.052844,1.545392
0.0000,0.378555,1.545392
0.0000,0.292363,1.545392
0.0000,-0.085743,1.545392
0.0000,0.141917,1.545392
0.0000,-0.057932,1.545392
0.0000,0.116890,1.545392
0.0000,0.152897,1.545392
0.0000,-0.213956,1.545392
0.0000,-0.212679,1.545392
0.0000,-0.128136,1.545392
0.0000,-0.055106,1.545392
0.0000,-0.253072,1.545392
0.0000,0.116286,1.545392
0.0000,-0.081462,1.545392
0.0000,0.130258,1.545392
0.0000,-0.181082,1.545392
0.0000,-0.384185,1.545392
0.0000,0.053529,1.545392
0.0000,0.057839,1.545392
0.0000,-0.199993,1.545392
0.0000,-0.194757,1.545392
0.0000,0.025003,1.545392
0.0000,0.361717,1.545392
0.0000,0.118044,1.545392
0.0000,-0.129244,1.545392
0.0000,-0.166532,1.545392
0.0000,-0.165276,1.545392
0.0000,0.175192,1.545392
0.0000,-0.170685,1.545392
0.0000,-0.190411,1.545392
0.0000,0.114281,1.545392
0.0000,0.022094,1.545392
0.0000,0.281919,1.545392
0.0000,-0.042387,1.545392
0.0000,-0.142918,1.545392
0.0000,-0.130883,1.545392
0.0000,0.063446,1.545392
0.0000,0.154248,1.545392
0.0000,0.224606,1.545392
0.0000,-0.018999,1.545392
0.0000,0.098594,1.545392
0.0000,0.070298,1.545392
0.0000,-0.018740,1.545392
0.0000,-0.137258,1.545392
0.0000,0.057483,1.545392
0.0000,-0.242394,1.545392
0.0000,0.021803,1.545392
0.0000,0.025977,1.545392
0.0000,-0.163768,1.545392
0.0000,0.053676,1.545392
0.0000,-0.179408,1.545392
0.0000,-0.367962,1.545392
0.0000,0.101198,1.545392
0.0000,-0.241344,1.545392
0.0000,0.368089,1.545392
0.0000,0.101780,1.545392
0.0000,0.062850,1.545392
0.0000,-0.081608,1.545392
0.0000,0.151498,1.545392
0.0000,-0.157877,1.545392
0.0000,0.047967,1.545392
0.0000,0.086749,1.545392
0.0000,0.361375,1.545392
0.0000,-0.194189,1.545392
0.0000,0.081880,1.545392
0.0000,0.042706,1.545392
0.0000,0.044216,1.545392
0.0000,-0.360808,1.545392
0.0000,-0.245546,1.545392
0.0000,-0.433494,1.545392
0.0000,0.186544,1.545392
0.0000,-0.318847,1.545392
0.0000,0.234969,1.545392
0.0000,0.235771,1.545392
0.0000,0.035017,1.545392
0.0000,0.087505,1.545392
0.0000,-0.201214,1.545392
0.0000,0.323507,1.545392
0.0000,-0.025428,1.545392
0.0000,-0.093108,1.545392
0.0000,-0.279161,1.545392
0.0000,-0.127231,1.545392
0.0000,0.103109,1.545392
0.0000,-0.160398,1.545392
0.0000,-0.321071,1.545392
0.0000,-0.016943,1.545392
0.0000,0.142635,1.545392
0.0000,-0.057232,1.545392
0.0000,-0.038865,1.545392
0.0000,-0.032278,1.545392
0.0000,-0.312064,1.545392
0.0000,0.073333,1.545392
0.0000,0.162424,1.545392
0.0000,0.166860,1.545392
0.0000,0.049697,1.545392
0.0000,-0.519535,1.545392
0.0000,0.089862,1.545392
0.0000,-0.407869,1.545392
0.0000,-0.138459,1.545392
0.0000,-0.422094,1.545392
0.0000,-0.171882,1.545392
0.0000,0.121841,1.545392
0.0000,0.023309,1.545392
0.0000,-0.131929,1.545392
0.0000,0.210346,1.545392
0.0000,-0.054793,1.545392
0.0000,-0.127996,1.545392
0.0000,-0.331667,1.545392
0.0000,0.055579,1.545392
0.0000,0.105677,1.545392
0.0000,0.083686,1.545392
0.0000,0.206835,1.545392
0.0000,0.179263,1.545392
0.0000,-0.450718,1.545392
0.0000,-0.028674,1.545392
0.0000,-0.160362,1.545392
0.0000,-0.209509,1.545392
0.0000,0.208317,1.545392
0.0000,0.044552,1.545392
0.0000,0.063550,1.545392
0.0000,0.104724,1.545392
